argilla-io/argilla,Sat May 01 2021 17:27:26 GMT-0300 (Horário Padrão de Brasília),0
argilla-io/argilla,Sun Aug 01 2021 17:10:43 GMT-0300 (Horário Padrão de Brasília),120
argilla-io/argilla,Sun Sep 26 2021 11:10:59 GMT-0300 (Horário Padrão de Brasília),300
argilla-io/argilla,Sun Nov 07 2021 02:31:05 GMT-0300 (Horário Padrão de Brasília),480
argilla-io/argilla,Mon Jan 03 2022 05:59:02 GMT-0300 (Horário Padrão de Brasília),660
argilla-io/argilla,Fri Mar 04 2022 16:33:26 GMT-0300 (Horário Padrão de Brasília),840
argilla-io/argilla,Sat May 14 2022 22:50:47 GMT-0300 (Horário Padrão de Brasília),1020
argilla-io/argilla,Thu Aug 25 2022 09:45:17 GMT-0300 (Horário Padrão de Brasília),1200
argilla-io/argilla,Sat Nov 12 2022 05:02:49 GMT-0300 (Horário Padrão de Brasília),1380
argilla-io/argilla,Fri Feb 10 2023 10:05:52 GMT-0300 (Horário Padrão de Brasília),1560
argilla-io/argilla,Mon Apr 03 2023 12:13:32 GMT-0300 (Horário Padrão de Brasília),1740
argilla-io/argilla,Sun May 21 2023 21:24:12 GMT-0300 (Horário Padrão de Brasília),1920
argilla-io/argilla,Thu Jun 08 2023 01:45:51 GMT-0300 (Horário Padrão de Brasília),2100
argilla-io/argilla,Mon Jul 17 2023 07:06:10 GMT-0300 (Horário Padrão de Brasília),2280
argilla-io/argilla,Thu Sep 07 2023 02:15:54 GMT-0300 (Horário Padrão de Brasília),2460
argilla-io/argilla,Fri Dec 01 2023 02:55:59 GMT-0300 (Horário Padrão de Brasília),2640
argilla-io/argilla,Fri Dec 08 2023 15:16:32 GMT-0300 (Horário Padrão de Brasília),2697
bigscience-workshop/petals,Sat Jul 16 2022 00:07:12 GMT-0300 (Horário Padrão de Brasília),0
bigscience-workshop/petals,Thu Dec 29 2022 17:30:57 GMT-0300 (Horário Padrão de Brasília),480
bigscience-workshop/petals,Mon Jan 02 2023 14:05:44 GMT-0300 (Horário Padrão de Brasília),1020
bigscience-workshop/petals,Tue Jan 03 2023 14:33:39 GMT-0300 (Horário Padrão de Brasília),1560
bigscience-workshop/petals,Sat Jan 07 2023 15:10:55 GMT-0300 (Horário Padrão de Brasília),2070
bigscience-workshop/petals,Thu Jan 12 2023 13:41:11 GMT-0300 (Horário Padrão de Brasília),2610
bigscience-workshop/petals,Fri Feb 24 2023 05:59:17 GMT-0300 (Horário Padrão de Brasília),3150
bigscience-workshop/petals,Tue Mar 21 2023 09:25:43 GMT-0300 (Horário Padrão de Brasília),3690
bigscience-workshop/petals,Tue Apr 04 2023 10:30:21 GMT-0300 (Horário Padrão de Brasília),4230
bigscience-workshop/petals,Sat Jun 17 2023 07:43:42 GMT-0300 (Horário Padrão de Brasília),4770
bigscience-workshop/petals,Tue Jul 18 2023 22:53:15 GMT-0300 (Horário Padrão de Brasília),5310
bigscience-workshop/petals,Fri Jul 21 2023 04:28:44 GMT-0300 (Horário Padrão de Brasília),5850
bigscience-workshop/petals,Sat Jul 29 2023 01:28:34 GMT-0300 (Horário Padrão de Brasília),6360
bigscience-workshop/petals,Thu Sep 07 2023 05:28:43 GMT-0300 (Horário Padrão de Brasília),6900
bigscience-workshop/petals,Wed Sep 20 2023 23:29:04 GMT-0300 (Horário Padrão de Brasília),7440
bigscience-workshop/petals,Thu Nov 30 2023 16:26:02 GMT-0300 (Horário Padrão de Brasília),7980
bigscience-workshop/petals,Fri Dec 08 2023 15:16:39 GMT-0300 (Horário Padrão de Brasília),8023
neuml/txtai,Sun Aug 09 2020 16:55:46 GMT-0300 (Horário Padrão de Brasília),0
neuml/txtai,Fri Aug 28 2020 09:33:49 GMT-0300 (Horário Padrão de Brasília),330
neuml/txtai,Fri Jan 22 2021 20:32:08 GMT-0300 (Horário Padrão de Brasília),690
neuml/txtai,Thu Aug 26 2021 10:48:08 GMT-0300 (Horário Padrão de Brasília),1080
neuml/txtai,Sat Jan 15 2022 09:45:34 GMT-0300 (Horário Padrão de Brasília),1440
neuml/txtai,Sat Mar 19 2022 01:00:23 GMT-0300 (Horário Padrão de Brasília),1830
neuml/txtai,Sun Jul 03 2022 16:48:45 GMT-0300 (Horário Padrão de Brasília),2190
neuml/txtai,Fri Oct 07 2022 18:29:16 GMT-0300 (Horário Padrão de Brasília),2580
neuml/txtai,Wed Nov 30 2022 10:06:03 GMT-0300 (Horário Padrão de Brasília),2940
neuml/txtai,Wed Feb 08 2023 02:14:11 GMT-0300 (Horário Padrão de Brasília),3330
neuml/txtai,Fri Mar 31 2023 05:07:37 GMT-0300 (Horário Padrão de Brasília),3690
neuml/txtai,Tue May 30 2023 03:09:29 GMT-0300 (Horário Padrão de Brasília),4080
neuml/txtai,Fri Aug 11 2023 17:57:09 GMT-0300 (Horário Padrão de Brasília),4440
neuml/txtai,Sat Aug 26 2023 06:49:01 GMT-0300 (Horário Padrão de Brasília),4830
neuml/txtai,Sun Oct 15 2023 16:27:34 GMT-0300 (Horário Padrão de Brasília),5190
neuml/txtai,Mon Dec 04 2023 03:50:04 GMT-0300 (Horário Padrão de Brasília),5580
neuml/txtai,Fri Dec 08 2023 15:16:45 GMT-0300 (Horário Padrão de Brasília),5616
intel/intel-extension-for-transformers,Fri Nov 18 2022 10:17:52 GMT-0300 (Horário Padrão de Brasília),0
intel/intel-extension-for-transformers,Thu Nov 24 2022 03:57:44 GMT-0300 (Horário Padrão de Brasília),30
intel/intel-extension-for-transformers,Fri Feb 24 2023 06:50:43 GMT-0300 (Horário Padrão de Brasília),120
intel/intel-extension-for-transformers,Wed May 31 2023 20:49:03 GMT-0300 (Horário Padrão de Brasília),210
intel/intel-extension-for-transformers,Sat Sep 23 2023 13:46:33 GMT-0300 (Horário Padrão de Brasília),330
intel/intel-extension-for-transformers,Mon Oct 23 2023 15:56:18 GMT-0300 (Horário Padrão de Brasília),420
intel/intel-extension-for-transformers,Thu Nov 02 2023 03:35:55 GMT-0300 (Horário Padrão de Brasília),510
intel/intel-extension-for-transformers,Fri Nov 03 2023 18:57:25 GMT-0300 (Horário Padrão de Brasília),600
intel/intel-extension-for-transformers,Thu Nov 09 2023 14:35:58 GMT-0300 (Horário Padrão de Brasília),690
intel/intel-extension-for-transformers,Thu Nov 16 2023 11:50:43 GMT-0300 (Horário Padrão de Brasília),780
intel/intel-extension-for-transformers,Thu Nov 23 2023 15:13:14 GMT-0300 (Horário Padrão de Brasília),870
intel/intel-extension-for-transformers,Fri Nov 24 2023 15:02:12 GMT-0300 (Horário Padrão de Brasília),960
intel/intel-extension-for-transformers,Sun Nov 26 2023 14:09:09 GMT-0300 (Horário Padrão de Brasília),1080
intel/intel-extension-for-transformers,Wed Nov 29 2023 13:54:43 GMT-0300 (Horário Padrão de Brasília),1170
intel/intel-extension-for-transformers,Tue Dec 05 2023 02:54:46 GMT-0300 (Horário Padrão de Brasília),1260
intel/intel-extension-for-transformers,Wed Dec 06 2023 15:43:34 GMT-0300 (Horário Padrão de Brasília),1350
intel/intel-extension-for-transformers,Fri Dec 08 2023 15:16:53 GMT-0300 (Horário Padrão de Brasília),1386
uptrain-ai/uptrain,Mon Nov 07 2022 04:52:09 GMT-0300 (Horário Padrão de Brasília),0
uptrain-ai/uptrain,Wed Jan 18 2023 10:43:18 GMT-0300 (Horário Padrão de Brasília),60
uptrain-ai/uptrain,Wed Jan 25 2023 13:51:40 GMT-0300 (Horário Padrão de Brasília),150
uptrain-ai/uptrain,Sat Jan 28 2023 21:32:54 GMT-0300 (Horário Padrão de Brasília),270
uptrain-ai/uptrain,Fri Feb 03 2023 16:52:31 GMT-0300 (Horário Padrão de Brasília),390
uptrain-ai/uptrain,Mon Feb 06 2023 13:37:31 GMT-0300 (Horário Padrão de Brasília),480
uptrain-ai/uptrain,Wed Feb 08 2023 10:10:48 GMT-0300 (Horário Padrão de Brasília),600
uptrain-ai/uptrain,Sat Feb 11 2023 08:54:05 GMT-0300 (Horário Padrão de Brasília),720
uptrain-ai/uptrain,Fri Feb 17 2023 13:40:56 GMT-0300 (Horário Padrão de Brasília),810
uptrain-ai/uptrain,Sun Feb 26 2023 08:06:40 GMT-0300 (Horário Padrão de Brasília),930
uptrain-ai/uptrain,Thu Mar 09 2023 09:40:37 GMT-0300 (Horário Padrão de Brasília),1050
uptrain-ai/uptrain,Fri Mar 10 2023 05:32:22 GMT-0300 (Horário Padrão de Brasília),1140
uptrain-ai/uptrain,Wed Mar 29 2023 08:42:43 GMT-0300 (Horário Padrão de Brasília),1260
uptrain-ai/uptrain,Fri Apr 07 2023 16:02:48 GMT-0300 (Horário Padrão de Brasília),1380
uptrain-ai/uptrain,Tue Jun 13 2023 16:32:25 GMT-0300 (Horário Padrão de Brasília),1470
uptrain-ai/uptrain,Wed Oct 25 2023 07:08:22 GMT-0300 (Horário Padrão de Brasília),1590
uptrain-ai/uptrain,Fri Dec 08 2023 15:17:02 GMT-0300 (Horário Padrão de Brasília),1645
skypilot-org/skypilot,Mon Jan 24 2022 06:53:32 GMT-0300 (Horário Padrão de Brasília),0
skypilot-org/skypilot,Fri Nov 18 2022 06:38:35 GMT-0300 (Horário Padrão de Brasília),240
skypilot-org/skypilot,Tue Dec 13 2022 07:57:14 GMT-0300 (Horário Padrão de Brasília),540
skypilot-org/skypilot,Thu Dec 15 2022 06:06:24 GMT-0300 (Horário Padrão de Brasília),840
skypilot-org/skypilot,Fri Dec 16 2022 22:35:17 GMT-0300 (Horário Padrão de Brasília),1110
skypilot-org/skypilot,Mon Jan 30 2023 09:58:27 GMT-0300 (Horário Padrão de Brasília),1410
skypilot-org/skypilot,Sun Apr 02 2023 13:33:53 GMT-0300 (Horário Padrão de Brasília),1710
skypilot-org/skypilot,Mon Apr 10 2023 01:18:28 GMT-0300 (Horário Padrão de Brasília),2010
skypilot-org/skypilot,Wed May 03 2023 09:11:25 GMT-0300 (Horário Padrão de Brasília),2310
skypilot-org/skypilot,Sun Jun 04 2023 21:00:57 GMT-0300 (Horário Padrão de Brasília),2610
skypilot-org/skypilot,Fri Jul 07 2023 06:30:30 GMT-0300 (Horário Padrão de Brasília),2910
skypilot-org/skypilot,Wed Aug 02 2023 20:45:01 GMT-0300 (Horário Padrão de Brasília),3210
skypilot-org/skypilot,Mon Aug 28 2023 05:59:22 GMT-0300 (Horário Padrão de Brasília),3480
skypilot-org/skypilot,Sun Oct 01 2023 07:29:30 GMT-0300 (Horário Padrão de Brasília),3780
skypilot-org/skypilot,Wed Oct 25 2023 02:53:11 GMT-0300 (Horário Padrão de Brasília),4080
skypilot-org/skypilot,Fri Dec 01 2023 05:26:14 GMT-0300 (Horário Padrão de Brasília),4380
skypilot-org/skypilot,Fri Dec 08 2023 15:17:07 GMT-0300 (Horário Padrão de Brasília),4420
lancedb/lance,Fri Jul 08 2022 03:25:06 GMT-0300 (Horário Padrão de Brasília),0
lancedb/lance,Sun Oct 30 2022 15:06:54 GMT-0300 (Horário Padrão de Brasília),120
lancedb/lance,Thu Jan 05 2023 15:07:55 GMT-0300 (Horário Padrão de Brasília),330
lancedb/lance,Wed Feb 08 2023 16:19:35 GMT-0300 (Horário Padrão de Brasília),510
lancedb/lance,Sun Feb 12 2023 14:56:36 GMT-0300 (Horário Padrão de Brasília),720
lancedb/lance,Tue Feb 21 2023 00:15:52 GMT-0300 (Horário Padrão de Brasília),900
lancedb/lance,Sat Mar 04 2023 09:13:46 GMT-0300 (Horário Padrão de Brasília),1080
lancedb/lance,Fri Mar 24 2023 05:59:30 GMT-0300 (Horário Padrão de Brasília),1290
lancedb/lance,Fri May 05 2023 12:49:04 GMT-0300 (Horário Padrão de Brasília),1470
lancedb/lance,Thu Jun 01 2023 13:46:06 GMT-0300 (Horário Padrão de Brasília),1680
lancedb/lance,Sat Jun 03 2023 15:03:16 GMT-0300 (Horário Padrão de Brasília),1860
lancedb/lance,Thu Jun 08 2023 19:01:58 GMT-0300 (Horário Padrão de Brasília),2040
lancedb/lance,Thu Jun 29 2023 10:00:15 GMT-0300 (Horário Padrão de Brasília),2250
lancedb/lance,Fri Aug 04 2023 02:18:07 GMT-0300 (Horário Padrão de Brasília),2430
lancedb/lance,Fri Sep 29 2023 10:59:42 GMT-0300 (Horário Padrão de Brasília),2640
lancedb/lance,Wed Nov 22 2023 22:31:41 GMT-0300 (Horário Padrão de Brasília),2820
lancedb/lance,Fri Dec 08 2023 15:17:13 GMT-0300 (Horário Padrão de Brasília),2874
swirlai/swirl-search,Fri Apr 08 2022 04:15:07 GMT-0300 (Horário Padrão de Brasília),0
swirlai/swirl-search,Mon Nov 14 2022 15:24:37 GMT-0300 (Horário Padrão de Brasília),30
swirlai/swirl-search,Thu Sep 07 2023 20:01:34 GMT-0300 (Horário Padrão de Brasília),120
swirlai/swirl-search,Thu Sep 14 2023 02:00:29 GMT-0300 (Horário Padrão de Brasília),180
swirlai/swirl-search,Thu Sep 21 2023 14:54:49 GMT-0300 (Horário Padrão de Brasília),270
swirlai/swirl-search,Sun Oct 01 2023 06:55:00 GMT-0300 (Horário Padrão de Brasília),360
swirlai/swirl-search,Mon Oct 09 2023 18:23:40 GMT-0300 (Horário Padrão de Brasília),450
swirlai/swirl-search,Sun Oct 15 2023 00:48:55 GMT-0300 (Horário Padrão de Brasília),540
swirlai/swirl-search,Sun Oct 15 2023 15:38:27 GMT-0300 (Horário Padrão de Brasília),600
swirlai/swirl-search,Tue Oct 17 2023 13:21:31 GMT-0300 (Horário Padrão de Brasília),690
swirlai/swirl-search,Sat Oct 21 2023 10:43:41 GMT-0300 (Horário Padrão de Brasília),780
swirlai/swirl-search,Wed Oct 25 2023 10:51:57 GMT-0300 (Horário Padrão de Brasília),870
swirlai/swirl-search,Thu Nov 02 2023 06:38:30 GMT-0300 (Horário Padrão de Brasília),960
swirlai/swirl-search,Sat Nov 04 2023 19:57:21 GMT-0300 (Horário Padrão de Brasília),1020
swirlai/swirl-search,Sat Nov 18 2023 09:15:24 GMT-0300 (Horário Padrão de Brasília),1110
swirlai/swirl-search,Sat Dec 02 2023 02:00:49 GMT-0300 (Horário Padrão de Brasília),1200
swirlai/swirl-search,Fri Dec 08 2023 15:17:20 GMT-0300 (Horário Padrão de Brasília),1234
BlinkDL/RWKV-LM,Mon Aug 09 2021 03:43:33 GMT-0300 (Horário Padrão de Brasília),0
BlinkDL/RWKV-LM,Wed Sep 28 2022 23:09:14 GMT-0300 (Horário Padrão de Brasília),630
BlinkDL/RWKV-LM,Thu Feb 09 2023 09:09:07 GMT-0300 (Horário Padrão de Brasília),1320
BlinkDL/RWKV-LM,Tue Feb 28 2023 17:54:15 GMT-0300 (Horário Padrão de Brasília),2040
BlinkDL/RWKV-LM,Thu Mar 23 2023 10:12:45 GMT-0300 (Horário Padrão de Brasília),2730
BlinkDL/RWKV-LM,Fri Mar 24 2023 12:46:43 GMT-0300 (Horário Padrão de Brasília),3420
BlinkDL/RWKV-LM,Mon Mar 27 2023 07:42:30 GMT-0300 (Horário Padrão de Brasília),4110
BlinkDL/RWKV-LM,Wed Apr 05 2023 19:06:08 GMT-0300 (Horário Padrão de Brasília),4800
BlinkDL/RWKV-LM,Tue Apr 18 2023 11:04:28 GMT-0300 (Horário Padrão de Brasília),5520
BlinkDL/RWKV-LM,Fri May 12 2023 06:22:54 GMT-0300 (Horário Padrão de Brasília),6210
BlinkDL/RWKV-LM,Tue May 23 2023 04:18:38 GMT-0300 (Horário Padrão de Brasília),6900
BlinkDL/RWKV-LM,Sat May 27 2023 15:46:00 GMT-0300 (Horário Padrão de Brasília),7590
BlinkDL/RWKV-LM,Wed Jun 14 2023 04:41:50 GMT-0300 (Horário Padrão de Brasília),8280
BlinkDL/RWKV-LM,Tue Jul 25 2023 00:23:04 GMT-0300 (Horário Padrão de Brasília),9000
BlinkDL/RWKV-LM,Fri Sep 15 2023 13:45:41 GMT-0300 (Horário Padrão de Brasília),9690
BlinkDL/RWKV-LM,Tue Dec 05 2023 02:35:40 GMT-0300 (Horário Padrão de Brasília),10380
BlinkDL/RWKV-LM,Fri Dec 08 2023 15:17:25 GMT-0300 (Horário Padrão de Brasília),10416
